"Pcode","Locality","State","Comments","DeliveryOffice","PresortIndicator","ParcelZone","BSPnumber","BSPname","Category","Lat","Long"
"2060","MCMAHONS POINT","NSW",,"ST LEONARDS DF","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.840633","151.19497"
"2060","NORTH SYDNEY","NSW",,"ST LEONARDS DF","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.840633","151.19497"
"2060","NORTH SYDNEY SHOPPINGWORLD","NSW","PO Boxes","NORTH SYDNEY POST SHOP","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.840633","151.19497"
"2060","WAVERTON","NSW",,"ST LEONARDS DF","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.840633","151.19497"
"2061","KIRRIBILLI","NSW",,"ST LEONARDS DF","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.846275","151.212705"
"2061","MILSONS POINT","NSW",,"ST LEONARDS DF","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.846275","151.212705"
"2062","CAMMERAY","NSW",,"ST LEONARDS DF","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.821953","151.21043"
"2063","NORTHBRIDGE","NSW",,"ST LEONARDS DF","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.815028","151.222266"
"2064","ARTARMON","NSW",,"ST LEONARDS DF","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.807664","151.189662"
"2065","CROWS NEST","NSW",,"ST LEONARDS DF","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.82609","151.199192"
"2065","GREENWICH","NSW",,"ST LEONARDS DF","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.82609","151.199192"
"2065","NAREMBURN","NSW",,"ST LEONARDS DF","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.82609","151.199192"
"2065","ROYAL NORTH SHORE HOSPITAL","NSW",,"ST LEONARDS DF","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.82609","151.199192"
"2065","ST LEONARDS","NSW",,"ST LEONARDS DF","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.82609","151.199192"
"2065","WOLLSTONECRAFT","NSW",,"ST LEONARDS DF","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.82609","151.199192"
"2066","LANE COVE","NSW",,"ST LEONARDS DF","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.814599","151.168722"
"2066","LANE COVE NORTH","NSW",,"ST LEONARDS DF","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.814599","151.168722"
"2066","LANE COVE WEST","NSW",,"ST LEONARDS DF","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.814599","151.168722"
"2066","LINLEY POINT","NSW",,"ST LEONARDS DF","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.814599","151.168722"
"2066","LONGUEVILLE","NSW",,"ST LEONARDS DF","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.814599","151.168722"
"2066","NORTHWOOD","NSW",,"ST LEONARDS DF","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.814599","151.168722"
"2066","RIVERVIEW","NSW","Lane Cove","ST LEONARDS DF","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.814599","151.168722"
"2067","CHATSWOOD","NSW",,"ST LEONARDS DF","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.795617","151.185329"
"2067","CHATSWOOD WEST","NSW",,"ST LEONARDS DF","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.795617","151.185329"
"2068","CASTLECRAG","NSW",,"ST LEONARDS DF","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.802403","151.212643"
"2068","MIDDLE COVE","NSW",,"ST LEONARDS DF","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.802403","151.212643"
"2068","NORTH WILLOUGHBY","NSW",,"ST LEONARDS DF","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.802403","151.212643"
"2068","WILLOUGHBY","NSW",,"ST LEONARDS DF","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.802403","151.212643"
"2068","WILLOUGHBY EAST","NSW",,"ST LEONARDS DF","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.802403","151.212643"
"2068","WILLOUGHBY NORTH","NSW","PO Boxes","WILLOUGHBY NORTH LPO","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.802403","151.212643"
"2069","CASTLE COVE","NSW",,"ST LEONARDS DF","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.784165","151.199948"
"2069","ROSEVILLE","NSW",,"ST LEONARDS DF","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.784165","151.199948"
"2069","ROSEVILLE CHASE","NSW",,"ST LEONARDS DF","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.784165","151.199948"
"2070","EAST LINDFIELD","NSW",,"PYMBLE DC","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.766415","151.186095"
"2070","LINDFIELD","NSW",,"PYMBLE DC","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.766415","151.186095"
"2070","LINDFIELD WEST","NSW","PO Boxes","LINDFIELD WEST LPO","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.766415","151.186095"
"2071","EAST KILLARA","NSW",,"PYMBLE DC","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.753498","151.170003"
"2071","KILLARA","NSW",,"PYMBLE DC","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.753498","151.170003"
"2072","GORDON","NSW",,"PYMBLE DC","207","N1 ","004","PYMBLE","Delivery Area                                     ","-33.757349","151.155678"
"2073","PYMBLE","NSW",,"PYMBLE DC","207","N1 ","004","PYMBLE","Delivery Area                                     ","-33.74414","151.141103"
"2073","WEST PYMBLE","NSW",,"PYMBLE DC","207","N1 ","004","PYMBLE","Delivery Area                                     ","-33.74414","151.141103"
"2074","NORTH TURRAMURRA","NSW",,"PYMBLE DC","207","N1 ","004","PYMBLE","Delivery Area                                     ","-33.713419","151.147146"
"2074","SOUTH TURRAMURRA","NSW",,"PYMBLE DC","207","N1 ","004","PYMBLE","Delivery Area                                     ","-33.713419","151.147146"
"2074","TURRAMURRA","NSW",,"PYMBLE DC","207","N1 ","004","PYMBLE","Delivery Area                                     ","-33.713419","151.147146"
"2074","WARRAWEE","NSW",,"PYMBLE DC","207","N1 ","004","PYMBLE","Delivery Area                                     ","-33.713419","151.147146"
"2075","ST IVES","NSW",,"PYMBLE DC","207","N1 ","004","PYMBLE","Delivery Area                                     ","-33.730601","151.158551"
"2075","ST IVES CHASE","NSW",,"PYMBLE DC","207","N1 ","004","PYMBLE","Delivery Area                                     ","-33.730601","151.158551"
"2076","NORMANHURST","NSW",,"THORNLEIGH DC","207","N1 ","004","PYMBLE","Delivery Area                                     ","-33.720999","151.097331"
"2076","NORTH WAHROONGA","NSW",,"THORNLEIGH DC","207","N1 ","004","PYMBLE","Delivery Area                                     ","-33.720999","151.097331"
"2076","WAHROONGA","NSW",,"THORNLEIGH DC","207","N1 ","004","PYMBLE","Delivery Area                                     ","-33.720999","151.097331"
"2077","ASQUITH","NSW",,"THORNLEIGH DC","207","N1 ","004","PYMBLE","Delivery Area                                     ","-33.687484","151.108685"
"2077","HORNSBY","NSW",,"THORNLEIGH DC","207","N1 ","004","PYMBLE","Delivery Area                                     ","-33.687484","151.108685"
"2077","HORNSBY HEIGHTS","NSW",,"THORNLEIGH DC","207","N1 ","004","PYMBLE","Delivery Area                                     ","-33.687484","151.108685"
"2077","WAITARA","NSW",,"THORNLEIGH DC","207","N1 ","004","PYMBLE","Delivery Area                                     ","-33.687484","151.108685"
"2079","MOUNT COLAH","NSW",,"THORNLEIGH DC","207","N1 ","004","PYMBLE","Delivery Area                                     ","-33.664817","151.117161"
"2080","MOUNT KURING-GAI","NSW",,"THORNLEIGH DC","207","N1 ","004","PYMBLE","Delivery Area                                     ","-33.628729","151.226792"
"2081","BEROWRA","NSW",,"THORNLEIGH DC","207","N1 ","004","PYMBLE","Delivery Area                                     ","-33.623581","151.150117"
"2081","COWAN","NSW",,"THORNLEIGH DC","207","N1 ","004","PYMBLE","Delivery Area                                     ","-33.623581","151.150117"
"2082","BEROWRA CREEK","NSW",,"THORNLEIGH DC","207","N1 ","004","PYMBLE","Delivery Area                                     ","-33.610968","151.136829"
"2082","BEROWRA HEIGHTS","NSW",,"THORNLEIGH DC","207","N1 ","004","PYMBLE","Delivery Area                                     ","-33.610968","151.136829"
"2082","BEROWRA WATERS","NSW",,"THORNLEIGH DC","207","N1 ","004","PYMBLE","Delivery Area                                     ","-33.610968","151.136829"
"2083","BAR POINT","NSW",,"THORNLEIGH DC","207","N1 ","004","PYMBLE","Delivery Area                                     ","-33.507463","151.163329"
"2083","BROOKLYN","NSW",,"THORNLEIGH DC","207","N1 ","004","PYMBLE","Delivery Area                                     ","-33.507463","151.163329"
"2083","CHEERO POINT","NSW",,"THORNLEIGH DC","207","N1 ","004","PYMBLE","Delivery Area                                     ","-33.507463","151.163329"
"2083","COGRA BAY","NSW",,"THORNLEIGH DC","207","N1 ","004","PYMBLE","Delivery Area                                     ","-33.507463","151.163329"
"2083","DANGAR ISLAND","NSW",,"THORNLEIGH DC","207","N1 ","004","PYMBLE","Delivery Area                                     ","-33.507463","151.163329"
"2083","MILSONS PASSAGE","NSW",,"THORNLEIGH DC","207","N1 ","004","PYMBLE","Delivery Area                                     ","-33.507463","151.163329"
"2083","MOONEY MOONEY","NSW",,"THORNLEIGH DC","207","N1 ","004","PYMBLE","Delivery Area                                     ","-33.507463","151.163329"
"2084","COTTAGE POINT","NSW",,"FRENCHS FOREST DF             ","206","N1 ","003","FRENCHS FOREST","Delivery Area                                     ","-33.619578","151.203831"
"2084","DUFFYS FOREST","NSW",,"FRENCHS FOREST DF             ","206","N1 ","003","FRENCHS FOREST","Delivery Area                                     ","-33.619578","151.203831"
"2084","TERREY HILLS","NSW",,"FRENCHS FOREST DF             ","206","N1 ","003","FRENCHS FOREST","Delivery Area                                     ","-33.619578","151.203831"
"2085","BELROSE","NSW",,"FRENCHS FOREST DF             ","206","N1 ","003","FRENCHS FOREST","Delivery Area                                     ","-33.739288","151.211439"
"2085","BELROSE WEST","NSW","PO Boxes","BELROSE WEST LPO","206","N1 ","003","FRENCHS FOREST","Delivery Area                                     ","-33.739288","151.211439"
"2085","DAVIDSON","NSW",,"FRENCHS FOREST DF             ","206","N1 ","003","FRENCHS FOREST","Delivery Area                                     ","-33.739288","151.211439"
"2086","FRENCHS FOREST","NSW",,"FRENCHS FOREST DF             ","206","N1 ","003","FRENCHS FOREST","Delivery Area                                     ","-33.750964","151.226036"
"2086","FRENCHS FOREST EAST","NSW",,"FRENCHS FOREST DF             ","206","N1 ","003","FRENCHS FOREST","Delivery Area                                     ","-33.750964","151.226036"
"2087","FORESTVILLE","NSW",,"FRENCHS FOREST DF             ","206","N1 ","003","FRENCHS FOREST","Delivery Area                                     ","-33.762011","151.21406"
"2087","KILLARNEY HEIGHTS","NSW",,"FRENCHS FOREST DF             ","206","N1 ","003","FRENCHS FOREST","Delivery Area                                     ","-33.762011","151.21406"
"2088","MOSMAN","NSW",,"ST LEONARDS DF","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.829077","151.24409"
"2088","SPIT JUNCTION","NSW","PO Boxes","SPIT JUNCTION POST SHOP","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.829077","151.24409"
"2089","NEUTRAL BAY","NSW",,"ST LEONARDS DF","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.83112","151.221232"
"2089","NEUTRAL BAY JUNCTION","NSW","PO Boxes","NEUTRAL BAY JUNCTION POST SHOP","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.83112","151.221232"
"2090","CREMORNE","NSW",,"ST LEONARDS DF","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.828131","151.230233"
"2090","CREMORNE JUNCTION","NSW","PO Boxes","CREMORNE JUNCTION POST SHOP","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.828131","151.230233"
"2090","CREMORNE POINT","NSW",,"ST LEONARDS DF","206","N1 ","007","ST LEONARDS","Delivery Area                                     ","-33.828131","151.230233"
"2091","HMAS PENGUIN","NSW",,"SPIT JUNCTION POST SHOP","206","N1 ","007","ST LEONARDS","LVR                                               ","0","0"
"2092","SEAFORTH","NSW",,"FRENCHS FOREST DF             ","206","N1 ","003","FRENCHS FOREST","Delivery Area                                     ","-33.797106","151.251146"
"2093","BALGOWLAH","NSW",,"FRENCHS FOREST DF             ","206","N1 ","003","FRENCHS FOREST","Delivery Area                                     ","-33.794121","151.26268"
"2093","BALGOWLAH HEIGHTS","NSW",,"FRENCHS FOREST DF             ","206","N1 ","003","FRENCHS FOREST","Delivery Area                                     ","-33.794121","151.26268"
"2093","CLONTARF","NSW",,"FRENCHS FOREST DF             ","206","N1 ","003","FRENCHS FOREST","Delivery Area                                     ","-33.794121","151.26268"
"2093","MANLY VALE","NSW",,"FRENCHS FOREST DF             ","206","N1 ","003","FRENCHS FOREST","Delivery Area                                     ","-33.794121","151.26268"
